path,name,cat1,cat2,cat3
./images/deepCats/train/animal/bird/CUB_002.Laysan_Albatross/Laysan_Albatross_0050_870.jpg,Laysan_Albatross_0050_870.jpg,animal,bird,CUB_002.Laysan_Albatross
./images/deepCats/train/animal/bird/CUB_002.Laysan_Albatross/Laysan_Albatross_0003_1033.jpg,Laysan_Albatross_0003_1033.jpg,animal,bird,CUB_002.Laysan_Albatross
./images/deepCats/train/animal/bird/CUB_002.Laysan_Albatross/Laysan_Albatross_0056_500.jpg,Laysan_Albatross_0056_500.jpg,animal,bird,CUB_002.Laysan_Albatross
./images/deepCats/train/animal/bird/CUB_002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,Laysan_Albatross_0092_834.jpg,animal,bird,CUB_002.Laysan_Albatross
./images/deepCats/train/animal/bird/CUB_002.Laysan_Albatross/Laysan_Albatross_0076_671.jpg,Laysan_Albatross_0076_671.jpg,animal,bird,CUB_002.Laysan_Albatross
./images/deepCats/train/animal/bird/CUB_002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg,Laysan_Albatross_0006_702.jpg,animal,bird,CUB_002.Laysan_Albatross
./images/deepCats/train/animal/bird/CUB_002.Laysan_Albatross/Laysan_Albatross_0047_619.jpg,Laysan_Albatross_0047_619.jpg,animal,bird,CUB_002.Laysan_Albatross
./images/deepCats/train/animal/bird/CUB_002.Laysan_Albatross/Laysan_Albatross_0040_472.jpg,Laysan_Albatross_0040_472.jpg,animal,bird,CUB_002.Laysan_Albatross
./images/deepCats/train/animal/bird/CUB_002.Laysan_Albatross/Laysan_Albatross_0005_565.jpg,Laysan_Albatross_0005_565.jpg,animal,bird,CUB_002.Laysan_Albatross
./images/deepCats/train/animal/bird/CUB_002.Laysan_Albatross/Laysan_Albatross_0018_492.jpg,Laysan_Albatross_0018_492.jpg,animal,bird,CUB_002.Laysan_Albatross
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0055_86075.jpg,White_Breasted_Nuthatch_0055_86075.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0095_86425.jpg,White_Breasted_Nuthatch_0095_86425.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0142_86805.jpg,White_Breasted_Nuthatch_0142_86805.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0027_85905.jpg,White_Breasted_Nuthatch_0027_85905.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0077_86462.jpg,White_Breasted_Nuthatch_0077_86462.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0066_86159.jpg,White_Breasted_Nuthatch_0066_86159.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0047_85819.jpg,White_Breasted_Nuthatch_0047_85819.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0065_85829.jpg,White_Breasted_Nuthatch_0065_85829.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0097_85940.jpg,White_Breasted_Nuthatch_0097_85940.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0131_86416.jpg,White_Breasted_Nuthatch_0131_86416.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0064_86324.jpg,White_Breasted_Nuthatch_0064_86324.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0068_86033.jpg,White_Breasted_Nuthatch_0068_86033.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0114_86554.jpg,White_Breasted_Nuthatch_0114_86554.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0106_85955.jpg,White_Breasted_Nuthatch_0106_85955.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0096_86140.jpg,White_Breasted_Nuthatch_0096_86140.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0128_86947.jpg,White_Breasted_Nuthatch_0128_86947.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0094_86156.jpg,White_Breasted_Nuthatch_0094_86156.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0036_86596.jpg,White_Breasted_Nuthatch_0036_86596.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0054_86551.jpg,White_Breasted_Nuthatch_0054_86551.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0040_86127.jpg,White_Breasted_Nuthatch_0040_86127.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0002_86287.jpg,White_Breasted_Nuthatch_0002_86287.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0043_86196.jpg,White_Breasted_Nuthatch_0043_86196.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0025_85803.jpg,White_Breasted_Nuthatch_0025_85803.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0137_86910.jpg,White_Breasted_Nuthatch_0137_86910.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0111_86621.jpg,White_Breasted_Nuthatch_0111_86621.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0039_86166.jpg,White_Breasted_Nuthatch_0039_86166.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0104_85969.jpg,White_Breasted_Nuthatch_0104_85969.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0048_86207.jpg,White_Breasted_Nuthatch_0048_86207.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0115_86760.jpg,White_Breasted_Nuthatch_0115_86760.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0049_86557.jpg,White_Breasted_Nuthatch_0049_86557.jpg,animal,bird,CUB_094.White_breasted_Nuthatch
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0065_189675.jpg,Winter_Wren_0065_189675.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0130_189531.jpg,Winter_Wren_0130_189531.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0131_190061.jpg,Winter_Wren_0131_190061.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0030_190311.jpg,Winter_Wren_0030_190311.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0116_189834.jpg,Winter_Wren_0116_189834.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0029_190376.jpg,Winter_Wren_0029_190376.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0118_189805.jpg,Winter_Wren_0118_189805.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0072_189521.jpg,Winter_Wren_0072_189521.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0081_190049.jpg,Winter_Wren_0081_190049.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0005_189750.jpg,Winter_Wren_0005_189750.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0087_190135.jpg,Winter_Wren_0087_190135.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0129_189843.jpg,Winter_Wren_0129_189843.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0126_190342.jpg,Winter_Wren_0126_190342.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0044_190068.jpg,Winter_Wren_0044_190068.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0066_189637.jpg,Winter_Wren_0066_189637.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0026_189816.jpg,Winter_Wren_0026_189816.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0109_189850.jpg,Winter_Wren_0109_189850.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0075_189578.jpg,Winter_Wren_0075_189578.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0117_189999.jpg,Winter_Wren_0117_189999.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0037_190123.jpg,Winter_Wren_0037_190123.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0119_189545.jpg,Winter_Wren_0119_189545.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0128_190093.jpg,Winter_Wren_0128_190093.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0077_190366.jpg,Winter_Wren_0077_190366.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0033_189635.jpg,Winter_Wren_0033_189635.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0015_190099.jpg,Winter_Wren_0015_190099.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0007_190052.jpg,Winter_Wren_0007_190052.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0113_189558.jpg,Winter_Wren_0113_189558.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0095_189985.jpg,Winter_Wren_0095_189985.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0103_189509.jpg,Winter_Wren_0103_189509.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_199.Winter_Wren/Winter_Wren_0051_189990.jpg,Winter_Wren_0051_189990.jpg,animal,bird,CUB_199.Winter_Wren
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0097_794688.jpg,European_Goldfinch_0097_794688.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0068_33359.jpg,European_Goldfinch_0068_33359.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0008_33153.jpg,European_Goldfinch_0008_33153.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0078_33170.jpg,European_Goldfinch_0078_33170.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0107_794655.jpg,European_Goldfinch_0107_794655.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0101_33127.jpg,European_Goldfinch_0101_33127.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0045_794690.jpg,European_Goldfinch_0045_794690.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0093_794653.jpg,European_Goldfinch_0093_794653.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0025_794647.jpg,European_Goldfinch_0025_794647.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0090_794648.jpg,European_Goldfinch_0090_794648.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0032_794679.jpg,European_Goldfinch_0032_794679.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0064_794670.jpg,European_Goldfinch_0064_794670.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0052_33082.jpg,European_Goldfinch_0052_33082.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0013_794687.jpg,European_Goldfinch_0013_794687.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0004_33313.jpg,European_Goldfinch_0004_33313.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0103_794664.jpg,European_Goldfinch_0103_794664.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0030_33357.jpg,European_Goldfinch_0030_33357.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0076_33173.jpg,European_Goldfinch_0076_33173.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0003_33066.jpg,European_Goldfinch_0003_33066.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0054_33169.jpg,European_Goldfinch_0054_33169.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0100_794685.jpg,European_Goldfinch_0100_794685.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0074_33348.jpg,European_Goldfinch_0074_33348.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0053_794639.jpg,European_Goldfinch_0053_794639.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0098_33152.jpg,European_Goldfinch_0098_33152.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0006_794661.jpg,European_Goldfinch_0006_794661.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0041_794645.jpg,European_Goldfinch_0041_794645.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0046_33307.jpg,European_Goldfinch_0046_33307.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0088_794651.jpg,European_Goldfinch_0088_794651.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/train/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0014_794672.jpg,European_Goldfinch_0014_794672.jpg,animal,bird,CUB_048.European_Goldfinch
